ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,CONGLOMERADO,NSELUA,UA,RESFIN,REGION,DOMINIO,FACTOR,CODIGO,P102_1,P102_2,P401A,P402A,P403A_1,P403A_2,P403A_3,P403A_4_1_ENT,P403A_4_1_DEC,P403A_4_1_VAL,P403A_4_2_ENT,P403A_4_2_VAL,P403A_5_ENT,P403A_5_DEC,P403A_5_VAL,P403A_6_ENT,P403A_6_DEC,P403A_7_ENT,P403A_8_ENT,P403A_8_DEC,P403A_9_ENT,P403A_9_DEC,P403AA_1,P403AA_2,P403AA_3,P403AA_4,P403AA_5,P403AA_6,P403AA_7,P403AA_8,P403AA_9,P403AA_10,P404A
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00068,10,1,2,5,62.7380952380952,1,1,1,15,6,0,4,0,0,00, ,0, ,4,00,120,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00068,10,1,2,5,62.7380952380952,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00075,11,1,2,5,62.7380952380952,1,1,1,2,12,3,0,0,0,00, ,3,240,1,00,80,0,00,3,0,00,0,00,1,0,0,0,0,0,0,0,0,0,8
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00075,11,1,2,5,62.7380952380952,1,1,1,5,15,0,0,0,0,00, ,2,400,1,00,200,0,00,2,0,00,0,00,1,0,0,0,0,0,0,0,0,0,10
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00075,11,1,2,5,62.7380952380952,1,1,1,6,120,15,0,0,0,00, ,10,2000,4,00,800,0,00,15,2,00,0,00,1,0,0,0,0,0,0,0,0,0,104
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00075,11,1,2,5,62.7380952380952,1,1,1,7,15,10,0,0,0,00, ,10,200,10,00,200,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,5
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00082,12,1,2,5,62.7380952380952,1,1,1,2,25,1,0,0,0,00, ,5,500,0,00, ,0,00,1,0,00,0,00,1,0,0,0,0,0,0,0,0,0,20
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00082,12,1,2,5,62.7380952380952,1,1,1,5,10,1,0,0,0,00, ,0, ,1,00,200,0,00,1,0,00,0,00, , , , , , , , , , ,9
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00082,12,1,2,5,62.7380952380952,1,1,1,6,100,30,0,0,0,00, ,11,2420,10,00,2200,0,00,10,2,00,0,00,1,0,0,0,0,0,0,0,0,0,97
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00082,12,1,2,5,62.7380952380952,1,1,1,15,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00089,13,1,2,5,62.7380952380952,1,1,1,5,12,4,0,0,0,00, ,0, ,0,00, ,0,00,4,0,00,0,00, , , , , , , , , , ,12
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00089,13,1,2,5,62.7380952380952,1,1,1,6,120,0,0,0,0,00, ,2,500,2,00,500,0,00,10,2,00,0,00,1,0,0,0,0,0,0,0,0,0,104
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00089,13,1,2,5,62.7380952380952,1,1,1,7,25,15,0,0,0,00, ,10,250,5,00,125,0,00,5, , ,0,00,1,0,0,0,0,0,0,0,0,0,20
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00097,14,1,2,5,62.7380952380952,1,1,1,2,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00097,14,1,2,5,62.7380952380952,1,1,1,5,8,3,0,0,0,00, ,0, ,0,00, ,0,00,1,0,00,0,00, , , , , , , , , , ,10
2021,09,HUANCAVELICA,03,ANGARAES,01,LIRCAY,13295,00097,14,1,2,5,62.7380952380952,1,1,1,6,40,10,2,0,0,00, ,0, ,1,00,230,0,00,3,1,00,0,00, , , , , , , , , , ,47
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00004,1,1,2,5,62.7380952380952,1,1,1,1,5,1,0,0,0,00, ,2,3000,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00004,1,1,2,5,62.7380952380952,1,1,1,2,5,0,0,0,0,00, ,0, ,3,00,390,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00004,1,1,2,5,62.7380952380952,1,1,1,7,10,6,0,0,0,00, ,0, ,6,00,90,0,00,5, , ,0,00, , , , , , , , , , ,5
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00008,2,1,2,5,62.7380952380952,1,1,1,1,3,0,0,0,0,00, ,2,3000,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00025,3,1,2,5,62.7380952380952,1,1,1,1,5,2,0,0,0,00, ,2,5600,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,5
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00025,3,1,2,5,62.7380952380952,1,1,1,15,0,0,5,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,5
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00034,4,1,2,5,62.7380952380952,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00073,6,1,2,5,62.7380952380952,1,1,1,1,5,2,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00073,6,1,2,5,62.7380952380952,1,1,1,2,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00073,6,1,2,5,62.7380952380952,1,1,1,4,2,0,0,0,0,00, ,1,350,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00073,6,1,2,5,62.7380952380952,1,1,1,15,10,0,0,0,0,00, ,0, ,3,00,90,0,00,0, , ,0,00, , , , , , , , , , ,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00077,7,1,2,5,62.7380952380952,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00077,7,1,2,5,62.7380952380952,1,1,1,2,1,0,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00077,7,1,2,5,62.7380952380952,1,1,1,7,15,6,0,0,0,00, ,0, ,5,00,100,0,00,1, , ,0,00, , , , , , , , , , ,15
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00077,7,1,2,5,62.7380952380952,1,1,1,15,4,0,0,0,0,00, ,0, ,1,00,35,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00077,7,1,2,5,62.7380952380952,1,1,1,16,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00102,8,1,2,5,62.7380952380952,1,1,1,15,0,0,6,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00128,9,1,2,5,62.7380952380952,1,1,1,1,3,3,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,6
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00128,9,1,2,5,62.7380952380952,1,1,1,7,40,20,0,0,0,00, ,0, ,15,00,270,0,00,10, , ,0,00, , , , , , , , , , ,35
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00128,9,1,2,5,62.7380952380952,1,1,1,15,0,0,7,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00133,10,1,2,5,62.7380952380952,1,1,1,7,20,15,0,0,0,00, ,8,160,5,00,100,0,00,5, , ,0,00,1,0,0,0,0,0,0,0,0,0,17
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00133,10,1,2,5,62.7380952380952,1,1,1,15,4,0,0,0,0,00, ,0, ,2,00,60,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00144,11,1,2,5,62.7380952380952,1,1,1,2,25,15,0,0,0,00, ,10,1500,4,00,600,0,00,2,2,00,0,00,1,0,0,0,0,0,0,0,0,0,22
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00144,11,1,2,5,62.7380952380952,1,1,1,15,5,0,0,0,0,00, ,0, ,2,00,60,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00158,12,1,2,5,62.7380952380952,1,1,1,2,10,4,0,0,0,00, ,2,240,1,00,120,0,00,0,1,00,0,00,1,0,0,0,0,0,0,0,0,0,10
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00158,12,1,2,5,62.7380952380952,1,1,1,7,8,6,0,0,0,00, ,0, ,4,00,80,0,00,2, , ,0,00, , , , , , , , , , ,8
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00158,12,1,2,5,62.7380952380952,1,1,1,15,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00192,13,1,2,5,62.7380952380952,1,1,1,1,2,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00192,13,1,2,5,62.7380952380952,1,1,1,2,4,0,0,0,0,00, ,0, ,1,00,120,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00192,13,1,2,5,62.7380952380952,1,1,1,11,2,8,0,0,0,00, ,0, ,3,00,120,0,00,2, , ,0,00, , , , , , , , , , ,5
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00192,13,1,2,5,62.7380952380952,1,1,1,15,10,0,0,0,0,00, ,0, ,3,00,120,0,00,3, , ,0,00, , , , , , , , , , ,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00213,14,1,2,5,62.7380952380952,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00213,14,1,2,5,62.7380952380952,1,1,1,7,50,45,0,0,0,00, ,15,270,10,00,180,0,00,10, , ,10,00,1,0,0,0,0,0,0,0,0,0,50
2021,09,HUANCAVELICA,01,HUANCAVELICA,07,HUAYLLAHUARA,13297,00213,14,1,2,5,62.7380952380952,1,1,1,15,6,0,0,0,0,00, ,0, ,2,00,60,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00013,2,1,2,5,62.7380952380952,1,1,1,1,3,0,0,0,0,00, ,1,1400,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00013,2,1,2,5,62.7380952380952,1,1,1,4,3,0,0,0,0,00, ,1,350,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00013,2,1,2,5,62.7380952380952,1,1,1,7,10,12,0,0,0,00, ,0, ,6,00,120,0,00,3, , ,0,00, , , , , , , , , , ,13
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00013,2,1,2,5,62.7380952380952,1,1,1,15,4,0,8,0,0,00, ,2,60,2,00,60,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,8
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00026,3,1,2,5,62.7380952380952,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00037,4,1,2,5,62.7380952380952,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00045,5,1,2,5,62.7380952380952,1,1,1,1,1,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00045,5,1,2,5,62.7380952380952,1,1,1,2,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00045,5,1,2,5,62.7380952380952,1,1,1,7,0,24,0,7,0,00, ,0, ,4,00,80,0,00,1, , ,0,00, , , , , , , , , , ,26
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00048,6,1,2,5,62.7380952380952,1,1,1,1,2,0,0,0,0,00, ,1,1200,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00048,6,1,2,5,62.7380952380952,1,1,1,2,2,0,2,0,0,00, ,0, ,2,00,160,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00048,6,1,2,5,62.7380952380952,1,1,1,7,8,9,0,0,0,00, ,0, ,4,00,80,0,00,2, , ,0,00, , , , , , , , , , ,11
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00048,6,1,2,5,62.7380952380952,1,1,1,15,3,0,4,0,0,00, ,0, ,3,00,90,0,00,0, , ,0,00, , , , , , , , , , ,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00066,8,1,2,5,62.7380952380952,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00078,9,1,2,5,62.7380952380952,1,1,1,7,6,12,0,0,0,00, ,0, ,4,00,80,0,00,2, , ,0,00, , , , , , , , , , ,12
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00122,12,1,2,5,62.7380952380952,1,1,1,2,17,10,0,0,0,00, ,2,200,3,00,300,0,00,2,0,00,0,00,1,0,0,0,0,0,0,0,0,0,20
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00122,12,1,2,5,62.7380952380952,1,1,1,4,2,0,1,0,0,00, ,0, ,1,00,350,0,00,1,0,00,0,00, , , , , , , , , , ,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00122,12,1,2,5,62.7380952380952,1,1,1,7,0,0,2,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00122,12,1,2,5,62.7380952380952,1,1,1,15,3,0,4,0,0,00, ,1,30,2,00,60,0,00,0, , ,0,00,0,1,0,0,0,0,0,0,0,0,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13327,00133,13,1,2,5,62.7380952380952,1,1,0,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00003,1,1,2,5,73.1944444444444,1,1,1,2,20,14,0,0,2,00,400,0, ,4,00,800,0,00,3,2,00,0,00,1,0,0,0,0,0,0,0,0,0,23
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00003,1,1,2,5,73.1944444444444,1,1,1,7,10,40,0,0,8,00,200,2,50,10,00,250,0,00,10, , ,0,00,1,0,0,0,0,0,0,0,0,0,20
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00003,1,1,2,5,73.1944444444444,1,1,1,15,6,0,8,0,1,00,30,0, ,4,00,60,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,9
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00016,3,1,2,5,73.1944444444444,1,1,1,1,4,3,1,0,0,00, ,1,1000,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00016,3,1,2,5,73.1944444444444,1,1,1,2,80,13,0,0,0,00, ,10,600,3,00,240,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,80
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00016,3,1,2,5,73.1944444444444,1,1,1,4,1,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00016,3,1,2,5,73.1944444444444,1,1,1,6,35,2,0,0,0,00, ,0, ,2,00,300,0,00,5,0,00,0,00, , , , , , , , , , ,30
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00016,3,1,2,5,73.1944444444444,1,1,1,7,10,10,0,0,0,00, ,0, ,5,00,200,0,00,0, , ,5,00, , , , , , , , , , ,10
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00016,3,1,2,5,73.1944444444444,1,1,1,15,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00026,4,1,2,5,73.1944444444444,1,1,1,1,0,0,0,1,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00052,7,1,2,5,73.1944444444444,1,1,1,1,2,0,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00052,7,1,2,5,73.1944444444444,1,1,1,2,5,3,0,0,0,00, ,0, ,1,00,120,0,00,0,0,00,0,00, , , , , , , , , , ,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00063,8,1,2,5,73.1944444444444,1,1,1,1,3,2,0,0,0,00, ,1,2200,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00063,8,1,2,5,73.1944444444444,1,1,1,2,9,0,0,0,0,00, ,4,800,1,00,120,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00063,8,1,2,5,73.1944444444444,1,1,1,4,2,6,0,0,0,50,120,0, ,0,50,120,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00063,8,1,2,5,73.1944444444444,1,1,1,7,30,120,0,0,0,00, ,40,800,40,00,800,0,00,20, , ,0,00,1,0,0,0,0,0,0,0,0,0,50
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00063,8,1,2,5,73.1944444444444,1,1,1,15,8,0,0,0,0,00, ,0, ,2,00,80,0,00,0, , ,0,00, , , , , , , , , , ,6
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00073,10,1,2,5,73.1944444444444,1,1,1,1,1,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00073,10,1,2,5,73.1944444444444,1,1,1,2,4,0,0,0,0,00, ,0, ,2,00,260,0,00,0,0,00,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00073,10,1,2,5,73.1944444444444,1,1,1,7,4,16,0,0,2,00,40,2,36,6,00,120,0,00,6, , ,0,00,1,0,0,0,0,0,0,0,0,0,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00073,10,1,2,5,73.1944444444444,1,1,1,15,3,0,0,0,0,00, ,0, ,1,00,20,0,00,0, , ,0,00, , , , , , , , , , ,2
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00081,11,1,2,5,73.1944444444444,1,1,1,1,0,0,1,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,1
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00081,11,1,2,5,73.1944444444444,1,1,1,2,40,22,0,0,0,00, ,8,960,3,00,360,0,00,2,1,00,0,00,1,0,0,0,0,0,0,0,0,0,48
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00081,11,1,2,5,73.1944444444444,1,1,1,6,12,6,0,0,0,00, ,2,300,1,00,150,0,00,7,1,00,0,00,1,0,0,0,0,0,0,0,0,0,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00081,11,1,2,5,73.1944444444444,1,1,1,15,3,0,3,0,0,00, ,0, ,3,00,60,0,00,0, , ,0,00, , , , , , , , , , ,3
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00099,13,1,2,5,73.1944444444444,1,1,1,2,8,2,0,0,0,00, ,3,360,2,00,240,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,5
2021,09,HUANCAVELICA,01,HUANCAVELICA,08,IZCUCHACA,13328,00099,13,1,2,5,73.1944444444444,1,1,1,7,20,11,4,0,0,00, ,20,300,8,00,120,0,00,0, , ,0,00,1,0,0,0,0,0,0,0,0,0,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00008,1,1,2,5,67.5641025641026,1,1,1,2,6,1,0,0,0,00, ,0, ,2,00,300,0,00,0,1,00,0,00, , , , , , , , , , ,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00008,1,1,2,5,67.5641025641026,1,1,1,7,20,24,0,0,0,00, ,4,100,12,00,240,0,00,4, , ,8,00,1,0,0,0,0,0,0,0,0,0,16
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00010,2,1,2,5,67.5641025641026,1,1,1,2,5,4,0,0,0,00, ,0, ,1,00,200,0,00,0,0,00,0,00, , , , , , , , , , ,8
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00010,2,1,2,5,67.5641025641026,1,1,1,7,8,26,0,0,0,00, ,0, ,12,00,240,0,00,4, , ,2,00, , , , , , , , , , ,16
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00028,3,1,2,5,67.5641025641026,1,1,1,1,4,1,0,0,0,00, ,0, ,0,00, ,0,00,0,0,00,0,00, , , , , , , , , , ,5
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00028,3,1,2,5,67.5641025641026,1,1,1,2,7,3,0,0,0,00, ,0, ,2,00,150,0,00,0,0,00,0,00, , , , , , , , , , ,8
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00028,3,1,2,5,67.5641025641026,1,1,1,7,12,30,0,0,0,00, ,10,200,12,00,240,0,00,5, , ,5,00,0,1,0,0,0,0,0,0,0,0,10
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00062,6,1,2,5,67.5641025641026,1,1,1,2,7,0,0,0,0,00, ,0, ,2,00,200,0,00,0,1,00,0,00, , , , , , , , , , ,4
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00062,6,1,2,5,67.5641025641026,1,1,1,7,30,110,0,0,0,00, ,80,1600,24,00,480,0,00,10, , ,0,00,0,1,0,0,0,0,0,0,0,0,26
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00088,7,1,2,5,67.5641025641026,1,1,1,1,4,2,0,0,0,00, ,6,10000,0,00, ,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,0
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00088,7,1,2,5,67.5641025641026,1,1,1,7,20,80,0,0,20,00,360,0, ,40,00,720,0,00,10, , ,0,00,1,0,0,0,0,0,0,0,0,0,30
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00088,7,1,2,5,67.5641025641026,1,1,1,15,8,0,8,0,0,00, ,0, ,6,00,150,0,00,3, , ,0,00, , , , , , , , , , ,7
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00090,8,1,2,5,67.5641025641026,1,1,1,2,6,0,0,0,0,00, ,0, ,3,00,600,0,00,0,0,00,0,00, , , , , , , , , , ,3
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00108,9,1,2,5,67.5641025641026,1,1,1,2,7,4,4,0,0,00, ,1,100,1,00,100,0,00,0,0,00,0,00,1,0,0,0,0,0,0,0,0,0,13
2021,09,HUANCAVELICA,01,HUANCAVELICA,09,LARIA,13339,00133,11,1,2,5,67.5641025641026,1,1,1,2,12,0,4,0,0,00, ,1,150,3,00,450,0,00,0,1,00,0,00,1,0,0,0,0,0,0,0,0,0,11
